,知识点
12603,['平方差公式的特点']
12604,['用完全平方公式分解因式——基础']
12605,['根据不等式的整数解求参数']
12606,['图形的规律']
12607,['均值不等式']
12608,['求一个数的平方根']
12609,['整数裂项']
12610,['一元一次方程的应用——几何问题']
12611,['等腰三角形三线合一']
12612,['有理数的运算技巧——分组搭配']
12613,['常量与变量']
12614,['解二元一次方程组——加减消元法']
12615,['茎叶图']
12616,['有理数的分类']
12617,['解多元一次方程组']
12618,['解二元一次方程组——加减消元法']
12619,['不等式的基本性质和变形']
12620,['三角形内角和定理综合']
12621,['根据不等式的整数解求参数']
12622,['点的对称——关于原点']
12623,['实数简单混合运算']
12624,['简单线段计算']
12625,['不定方程的应用']
12626,['利用平行线间距离等证面积相等']
12627,['移项、合并、系数化为1的']
12628,['根据坐标描点、根据点写坐标']
12629,['根据不等式的解的情况求参数（有解，无解，任意实数解）']
12630,['多项式×多项式']
12631,['常见几何体的展开图']
12632,['实数简单混合运算']
12633,['根据折线图读取数据并计算']
12634,['同位角、内错角、同旁内角的对数计数']
12635,['在数轴上表示不等式的解集']
12636,['数列的规律']
12637,['单项式的识别']
12638,['根据立体图形识别三视图']
12639,['整式的恒等变形——整体思想']
12640,['特殊的三元一次方程组求法——叠加法']
12641,['倍长中线']
12642,['用方程描述实际问题中的相等关系']
12643,['有理数的混合运算']
12644,['垂线段最短']
12645,['通过整式取值与系数的关系求参数']
12646,['单层单个绝对值的']
12647,['解一元一次不等式组']
12648,['同底数幂乘法']
12649,['含比例的三元一次方程组']
12650,['常量与变量']
12651,['一元一次不等式组的解集']
12652,['图形的规律']
12653,['有理数大小比较']
12654,['多项式/单项式']
12655,['解一元一次不等式组']
12656,['解多个单层绝对值方程']
12657,['构造平行线解决平行线间折线问题']
12658,['根据折线图读取数据并计算']
12659,['利用数轴比较大小']
12660,['二元一次方程组解的情况']
12661,['数列的规律']
12662,['求一个数的绝对值']
12663,['有关线段中点的计算']
12664,['求一个数的相反数']
12665,['剪纸展开图']
12666,['有理数的加法——同号两数相加']
12667,['根据分式方程增根求参数值']
12668,['利用等边对等角解题']
12669,['三角函数和差角公式']
12670,['一般三角形全等的判定法则']
12671,['多项式×多项式']
12672,['整式的恒等变形——整体思想']
12673,['常见几何体的展开图']
12674,['超常-质数与合数']
12675,['因式分解的概念']
12676,['根据不等式的解集求参数']
12677,['三角形内角和定理综合']
12678,['火车过桥']
12679,['整式的恒等变形——配方思想']
12680,['数列的规律']
12681,['数表的规律']
12682,['数列的前n项和']
12683,['图形的规律']
12684,['含参一元一次方程的同解问题']
12685,['二元一次方程组解的情况']
12686,['利用平行线间距离处处相等解题']
12687,['根据三视图计算立方体的个数']
12688,['角的概念与识别']
12689,['点的平移——左右平移']
12690,['三角形的稳定性与实际问题']
12691,['新定义型题目——定义新运算']
12692,['一元一次不等式（组）的实际应用']
12693,['平面直角坐标系中的面积']
12694,['分数裂差']
12695,['算术平方根非负性相关计算']
12696,['一元一次不等式（组）的实际应用']
12697,['算术平方根非负性相关计算']
12698,['点到直线的距离']
12699,['根据不等式的整数解求参数']
12700,['全等性质综合']
12701,['有理数的乘除法混合运算']
12702,['一元一次方程的应用——几何问题']
12703,['解含参的一元一次不等式']
12704,['有理数的混合运算']
12705,['不等式（组）与方程、方程组综合']
12706,['余数特征']
12707,['解二元一次方程组——系数轮换']
12708,['一元一次方程的应用——几何问题']
12709,['整式的恒等变形——降次思想化简']
12710,['二元一次方程组解的情况']
12711,['一元一次方程的应用——水费、电费问题']
12712,['截长补短']
12713,['点的对称——关于任意点']
12714,['不等式同解问题']
12715,['根据三视图计算立体图形表面积和体积']
12716,['手拉手模型']
12717,['直线、射线和线段数条数计数']
12718,['利用题设条件化简绝对值']
12719,['有理数的混合运算']
12720,['代数式整体思想求值']
12721,['实数简单混合运算']
12722,['不等式（组）与方程、方程组综合']
12723,['求一个数的算术平方根']
12724,['简单线段计算']
12725,['解多元一次方程组']
12726,['绝对值的几何意义']
12727,['实数简单混合运算']
12728,['二元一次方程组解的情况']
12729,['解二元一次方程组——加减消元法']
12730,['不等式同解问题']
12731,['解单个单层绝对值方程']
12732,['实数简单混合运算']
12733,['超常-组数问题（排列）']
12734,['有理数的运算技巧——裂项相消法']
12735,['新定义型题目——定义新运算']
12736,['同类项的识别']
12737,['利用零点分段法化简绝对值']
12738,['量率对应']
12739,['不定方程的整数解']
12740,['和系整除特征']
12741,['平移的性质']
12742,['利用等边对等角解题']
12743,['平行线的性质']
12744,['含参一元一次方程的同解问题']
12745,['求解分式方程']
12746,['会根据扇形统计图进行计算']
12747,['解三元一次方程组']
12748,['方向角问题']
12749,['火车过火车']
12750,['一元一次不等式（组）的实际应用']
12751,['多人相遇']
12752,['平移的性质']
12753,['平面直角坐标系中的面积']
12754,['点到y=m或x=n的距离']
12755,['有理数的混合运算']
12756,['实数比较大小——直接估算法']
12757,['用因式分解解决整除性问题']
12758,['平行线的性质']
12759,['程序类问题']
12760,['整式的混合运算']
12761,['整式的恒等变形——配方思想']
12762,['方程的解']
12763,['与几何综合相关的规律']
12764,['利用平方根解简单一元二次方程']
12765,['简单绝对值方程']
12766,['变速问题']
12767,['代数式整体思想求值']
12768,['(a+b+c)^2']
12769,['一元一次方程的应用——配套问题']
12770,['一元一次方程的应用——水费、电费问题']
12771,['含参一元一次方程的同解问题']
12772,['根据三视图计算立方体的个数']
12773,['用立方差公式求解']
12774,['含参一元一次方程的同解问题']
12775,['解二元一次方程组——换元法']
12776,['一元一次方程的应用——工程问题']
12777,['余数三定理']
12778,['火车过人']
12779,['超常-几何问题']
12780,['点到点']
12781,['超常-质数与合数']
12782,['用立方差公式求解']
12783,['点到直线的距离']
12784,['不定方程的应用']
12785,['分数因倍']
12786,['绝对值的几何意义']
12787,['二元一次方程组解的情况']
12788,['解二元一次方程组——系数轮换']
12789,['用待定系数法解决多项式整除、因式问题']
12790,['含参一元一次方程解的情况']
12791,['多项式×多项式']
12792,['含参一元一次方程解的情况']
12793,['一元一次方程的应用——工程问题']
12794,['角分线与垂直角分线']
12795,['根据二元一次方程的定义求参数']
12796,['新定义型题目——定义新运算']
12797,['利用完全平方公式变形']
12798,['(a+b+c)^2']
12799,['通过绝对值的几何意义求最值']
12800,['两船行程']
12801,['图形面积——分割、补形']
12802,['算式的规律']
12803,['实数简单混合运算']
12804,['算术平方根非负性相关计算']
12805,['实数比较大小——直接估算法']
12806,['直线、射线和线段数条数计数']
12807,['一元一次方程的应用——几何问题']
12808,['单项式找规律']
12809,['超常-染色问题']
12810,['一元一次不等式（组）的实际应用']
12811,['角的度数计算']
12812,['“8”字模型倒角']
12813,['加权平均数的应用']
12814,['利用零点分段法化简绝对值']
12815,['单项式找规律']
12816,['点的对称——关于任意点']
12817,['新定义型题目——定义新运算']
12818,['单层单个绝对值的']
12819,['构造平行线解决平行线间折线问题']
12820,['图形面积——分割、补形']
12821,['利用平方根解简单一元二次方程']
12822,['平行线的性质']
12823,['一元一次方程的应用——几何问题']
12824,['整式的恒等变形——降次思想化简']
12825,['同解方程组']
12826,['有理数的运算技巧——连锁约分']
12827,['立方根和平方根综合']
12828,['与几何综合相关的规律']
12829,['解二元一次方程组——代入消元法']
12830,['含参一元一次方程解的情况']
12831,['整式的恒等变形——整体思想']
12832,['等边三角形的性质']
12833,['对顶角相等相关计算']
12834,['利用平行线间距离等证面积相等']
12835,['逆用幂的乘方与积的乘方']
12836,['偶次方的非负性']
12837,['含参一元一次方程的整数解问题']
12838,['移项、合并、系数化为1的']
12839,['平方差公式的应用']
12840,['整式加减的化简求值']
12841,['解三元一次方程组']
12842,['对顶角相等相关计算']
12843,['分数因倍']
12844,['解二元一次方程组——倒数法']
12845,['直接整式的加减']
12846,['有理数的运算技巧——分组搭配']
12847,['构造平行线解决平行线间折线问题']
12848,['平面直角坐标系中的面积']
12849,['用待定系数法解决多项式整除、因式问题']
12850,['立方根和平方根综合']
